label,text,coarse_label
1,"He hopessuch a move,ifapproved by Parliament",0
1,might deter thousands more unemployed immigrants fromcoming to Britain,0
1,Cameron still must win approval from the other EU member nations,0
1,that is unlikely,0
1,Poland has warnedthat it will vote against the proposal,0
5,it also applies to British citizenswho are unemployed and seeking benefits,2
1,"German Chancellor Angela Merkel was reportedto be ""hopping mad"" over Cameron's proposal",0
1,it remains doubtfulifCameron will get more than a short-term bump in his approval numbers ahead of next spring's anticipated elections,0
1,"Some conservatives within Cameron's Tory Party want Britain out of the EU, a positionthat goes back to the days of the late British Prime Minister Margaret Thatcher",0
1,who was skeptical of the EU from the start and feared the loss of British sovereignty and identity,0
4,"The Washington Post recently reported ""Net migration into (Britain)is now nearly at a post-recession high -- and about 50 percent greater as a proportion of populationthanit is in the United States.""",2
1,"The issue in the UK, as in America, is the character of the country",0
1,"It isn't about resurgent ""nativism,""",0
1,"the label applied to some peoplewho wantto maintain the traditions, honor the history, save the English language and preserve other characteristicsthat makeour countries attractive to residents and immigrants",0
1,No nation can long endure with unsecured borders,0
5,The Wall Street Journal recently suggestedthat Cameron might considerslashing the 20 percent value-added tax on consumption,2
5,"""which disproportionately affects those with lower incomes.""",2
1,For that matter the VAT could be slashed altogetherto create an economic boom,0
3,that's a subject for another day,1
1,It isn't xenophobicto suggestthat immigrants oughtto leave their political and other interests behindwhenthey arrive in a new land,0
1,That'swhatimmigrants to America did in the last century,0
1,They left their native countriesbecausethey believedAmerica offered themandtheir children a better life,0
1,"They intendedto embrace allthat is America,not hyphenate themselves into competing groups with dual loyalties",0
1,Immigrantswho wishto become fully British or fully Americanare the kind of peopleour countries want,0
1,Whatthey don't wantare peoplewho bring their agendas and seekto impose them on citizens,0
1,"who, through military service and sacrifice, built somethingthey wishto sustain for themselves and their posterity",0
1,Is that too muchto ask?,0
0,The arrest and conviction of three al-Jazeera journalists in Egypt has been the subject of a worldwide campaignto secure their release,2
0,"The men were seized from a hotel and given long jail sentences on charges ofabetting terrorists, spreading false news and endangering national security",2
0,On Friday 2 January 2015 the Guardian published online an interview with Amal Clooney,2
0,"who represents Mohamed Fahmy, one of the three jailed journalists",2
0,The other two are Baher Mohamed and Peter Greste,2
0,"The interview,which ranged over many aspects of the case,was given in the wake of the appeal hearing in Cairo on 1 Januaryin which the three men were toldthey would haveto face a retrial",2
0,"During the course of it, Clooney revealedthat a reportwhich she co-authoredhad pinpointed flaws in the Egyptian judicial systemthat subsequently contributed to the three men's conviction",2
5,"She told the Guardianthat whenthe report, compiled on behalf of the International Bar Association, was dueto be published ""...first of allthey stopped us fromdoing it in Cairo",2
5,"They said:'Doesthe report criticise the army, the judiciary, or the government?",2
5,"We said: 'Well,yes",2
5,They said: 'Well you're risking arrest,2
0,"A story headlined:""Egypt warns Amal Clooneyshe risks arrest over al-Jazeera three""was published at 3.19pm on 2 January on the Guardian's website",2
0,"The first sentence said:""Egyptian officials have warned human rights barrister Amal Clooneythat she risks arrest afteridentifying serious flaws in its judicial systemthat contributed to the conviction of three al-Jazeera journalists now jailed in Cairo.""",2
1,"due to an editing error in London, two key aspects of the story had been conflated",0
1,both the headline and first sentence were wrong,0
0,"Clooney had not been warnedthat she risked arrest ""over the al-Jazeera three""",2
0,The warning aboutwhatmight happenifthe report was published in Egypthad been given in February 2014,2
0,long beforeshe had any involvement in the case,2
1,This was a significant error,0
0,"Patrick Kingsley, the Guardian's Cairo correspondent,who has reported on the case of the three journalistssincethey were arrestedandwho also conducted the interview,contacted the Guardian's foreign desk within 35 minutes of the story going up on the websiteto warn of the errors and amend the copy",2
0,He had received complaints about the headline and the thrust of the story from Clooney,2
0,Amendments were made,2
0,"the headline now ran:""Egypt warns Amal Clooneyshe risked arrest""",2
0,But there was no footnote or correction published because of the short time lapse between publication and amendment,2
5,"our guidelines statethat errors caught within the first hour or so,which have not excited comment,do not necessarily needto be footnoted",2
1,I thinkthat on this occasion it was a mistakenot to add one,0
1,It was a significant error,0
1,one hasto recognisethat Clooney is a well-known figure,0
0,The amended version was the one used in the print edition published on Saturday 3 January,2
0,"At 10.05 on Sunday 4 January the story was updated, with the addition of two paragraphs from the Egyptian police denying the allegationthat Clooney faced arrest",2
1,Editors were still concernedthat the story lacked clarity,0
0,"further changes were made to the first few paragraphsto make the chronology clearer, iethat the warning of possible arrest related towhatmight happenifthe report earmarking judicial flaws was published in Egypt",2
